year,region,attack_type,target_type,weapon_type,incidents,killed,wounded,success_rate
1981,Middle East & North Africa,Facility/Infrastructure Attack,Business,Incendiary,3,0,0,1.0
1981,Middle East & North Africa,Facility/Infrastructure Attack,Government (General),Incendiary,1,0,0,1.0
1981,Middle East & North Africa,Facility/Infrastructure Attack,Journalists & Media,Incendiary,1,0,0,1.0
1981,Middle East & North Africa,Facility/Infrastructure Attack,Military,Incendiary,1,1,2,1.0
1981,Middle East & North Africa,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,4,0,2,0.75
1981,Middle East & North Africa,Facility/Infrastructure Attack,Transportation,Incendiary,1,0,0,1.0
1981,Middle East & North Africa,Hijacking,Airports & Aircraft,Firearms,1,4,6,1.0
1981,Middle East & North Africa,Hostage Taking (Kidnapping),Airports & Aircraft,Unknown,1,0,0,0.0
1981,Middle East & North Africa,Hostage Taking (Kidnapping),Business,Unknown,2,0,0,1.0
1981,Middle East & North Africa,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,2,0,1,0.5
1981,Middle East & North Africa,Hostage Taking (Kidnapping),Government (General),Unknown,1,1,0,1.0
1981,Middle East & North Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,1,0,0,1.0
1981,Middle East & North Africa,Hostage Taking (Kidnapping),Religious Figures/Institutions,Unknown,1,0,0,1.0
1981,Middle East & North Africa,Unknown,Airports & Aircraft,Unknown,1,0,0,0.0
1981,Middle East & North Africa,Unknown,Business,Unknown,1,2,1,1.0
1981,Middle East & North Africa,Unknown,Government (Diplomatic),Unknown,1,2,0,0.0
1981,Middle East & North Africa,Unknown,Military,Unknown,3,2,4,1.0
1981,Middle East & North Africa,Unknown,Police,Unknown,3,3,0,1.0
1981,Middle East & North Africa,Unknown,Transportation,Unknown,1,3,0,1.0
1981,North America,Armed Assault,Business,Firearms,2,0,0,1.0
1981,North America,Armed Assault,Government (Diplomatic),Firearms,3,0,3,1.0
1981,North America,Armed Assault,Government (Diplomatic),Incendiary,2,0,0,1.0
1981,North America,Armed Assault,Government (General),Firearms,1,0,0,1.0
1981,North America,Armed Assault,Military,Firearms,1,0,1,1.0
1981,North America,Armed Assault,Private Citizens & Property,Firearms,1,1,0,1.0
1981,North America,Assassination,Government (General),Firearms,1,0,1,0.0
1981,North America,Assassination,Journalists & Media,Firearms,2,1,1,0.5
1981,North America,Assassination,Military,Firearms,1,1,1,1.0
1981,North America,Assassination,Private Citizens & Property,Firearms,1,1,0,1.0
1981,North America,Bombing/Explosion,Airports & Aircraft,Explosives,2,1,6,1.0
1981,North America,Bombing/Explosion,Business,Explosives,10,0,0,0.9
1981,North America,Bombing/Explosion,Educational Institution,Explosives,2,1,4,0.5
1981,North America,Bombing/Explosion,Government (Diplomatic),Explosives,10,0,0,0.3
1981,North America,Bombing/Explosion,Government (Diplomatic),Incendiary,1,0,0,0.0
1981,North America,Bombing/Explosion,Government (General),Explosives,2,0,2,1.0
1981,North America,Bombing/Explosion,Government (General),Incendiary,2,0,0,1.0
1981,North America,Bombing/Explosion,Journalists & Media,Explosives,1,0,0,0.0
1981,North America,Bombing/Explosion,Military,Explosives,1,0,0,1.0
1981,North America,Bombing/Explosion,Private Citizens & Property,Explosives,3,0,0,1.0
1981,North America,Bombing/Explosion,Religious Figures/Institutions,Explosives,1,0,0,0.0
1981,North America,Bombing/Explosion,Utilities,Explosives,7,0,0,0.5714285714285714
1981,North America,Facility/Infrastructure Attack,Airports & Aircraft,Incendiary,1,0,0,1.0
1981,North America,Facility/Infrastructure Attack,Business,Incendiary,1,0,0,1.0
1981,North America,Facility/Infrastructure Attack,Educational Institution,Incendiary,1,0,0,1.0
1981,North America,Facility/Infrastructure Attack,Government (General),Incendiary,3,0,0,1.0
1981,North America,Facility/Infrastructure Attack,Journalists & Media,Firearms,1,0,0,0.0
1981,North America,Facility/Infrastructure Attack,Journalists & Media,Incendiary,1,0,0,1.0
1981,North America,Facility/Infrastructure Attack,NGO,Incendiary,1,0,0,1.0
1981,North America,Facility/Infrastructure Attack,Utilities,Sabotage Equipment,1,0,0,1.0
1981,North America,Hostage Taking (Barricade Incident),Business,Firearms,5,1,2,0.8
1981,North America,Hostage Taking (Barricade Incident),Business,Unknown,1,0,0,1.0
1981,North America,Hostage Taking (Barricade Incident),Educational Institution,Firearms,1,0,0,1.0
1981,North America,Hostage Taking (Barricade Incident),Government (Diplomatic),Unknown,1,0,0,1.0
1981,North America,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,1,0,0,1.0
1981,North America,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,1,1,0,1.0
1981,South America,Armed Assault,Business,Firearms,7,1,1,1.0
1981,South America,Armed Assault,Government (Diplomatic),Incendiary,1,0,0,1.0
1981,South America,Armed Assault,Government (General),Firearms,2,4,0,0.5
1981,South America,Armed Assault,Military,Firearms,33,210,12,1.0
1981,South America,Armed Assault,Military,Incendiary,1,0,0,1.0
1981,South America,Armed Assault,Police,Firearms,13,26,10,0.9230769230769231
1981,South America,Armed Assault,Private Citizens & Property,Firearms,19,38,4,1.0
1981,South America,Armed Assault,Telecommunication,Firearms,1,0,0,0.0
1981,South America,Armed Assault,Transportation,Firearms,3,3,3,1.0
1981,South America,Armed Assault,Unknown,Firearms,2,9,0,1.0
1981,South America,Armed Assault,Utilities,Firearms,1,0,0,0.0
1981,South America,Assassination,Business,Firearms,2,3,0,1.0
1981,South America,Assassination,Government (Diplomatic),Explosives,1,0,0,1.0
1981,South America,Assassination,Government (General),Explosives,5,2,1,0.8
1981,South America,Assassination,Government (General),Firearms,8,6,5,0.75
1981,South America,Assassination,Government (General),Unknown,1,0,0,1.0
1981,South America,Assassination,Journalists & Media,Explosives,1,0,0,0.0
1981,South America,Assassination,Journalists & Media,Firearms,1,1,0,1.0
1981,South America,Assassination,Military,Firearms,2,1,1,0.5
1981,South America,Assassination,Police,Firearms,9,14,1,0.8888888888888888
1981,South America,Assassination,Police,Unknown,1,5,0,1.0
1981,South America,Assassination,Private Citizens & Property,Firearms,4,6,0,1.0
1981,South America,Assassination,Religious Figures/Institutions,Incendiary,1,1,0,1.0
1981,South America,Bombing/Explosion,Airports & Aircraft,Explosives,3,0,0,0.3333333333333333
1981,South America,Bombing/Explosion,Business,Explosives,40,1,9,0.9
1981,South America,Bombing/Explosion,Business,Firearms,1,0,0,1.0
1981,South America,Bombing/Explosion,Educational Institution,Explosives,8,0,0,1.0
1981,South America,Bombing/Explosion,Food or Water Supply,Explosives,3,0,0,0.3333333333333333
1981,South America,Bombing/Explosion,Government (Diplomatic),Explosives,6,0,0,0.8333333333333334
1981,South America,Bombing/Explosion,Government (General),Explosives,37,1,2,0.972972972972973
1981,South America,Bombing/Explosion,Government (General),Unknown,1,0,0,0.0
1981,South America,Bombing/Explosion,Journalists & Media,Explosives,4,0,0,1.0
1981,South America,Bombing/Explosion,Military,Explosives,4,1,1,1.0
1981,South America,Bombing/Explosion,Military,Firearms,1,3,0,1.0
1981,South America,Bombing/Explosion,NGO,Explosives,1,0,0,1.0
1981,South America,Bombing/Explosion,Police,Explosives,13,5,8,1.0
1981,South America,Bombing/Explosion,Police,Firearms,1,0,0,1.0
1981,South America,Bombing/Explosion,Police,Unknown,1,0,0,0.0
1981,South America,Bombing/Explosion,Private Citizens & Property,Explosives,16,0,2,0.9375
1981,South America,Bombing/Explosion,Religious Figures/Institutions,Explosives,3,0,0,1.0
1981,South America,Bombing/Explosion,Telecommunication,Explosives,9,0,2,0.7777777777777778
1981,South America,Bombing/Explosion,Transportation,Explosives,4,0,0,1.0
1981,South America,Bombing/Explosion,Utilities,Explosives,22,0,0,0.9090909090909091
1981,South America,Bombing/Explosion,Utilities,Unknown,1,0,0,0.0
1981,South America,Facility/Infrastructure Attack,Business,Incendiary,10,0,1,0.9
1981,South America,Facility/Infrastructure Attack,Business,Unknown,1,0,0,1.0
1981,South America,Facility/Infrastructure Attack,Educational Institution,Incendiary,1,0,0,1.0
1981,South America,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,2,0,0,1.0
1981,South America,Facility/Infrastructure Attack,Government (General),Firearms,1,0,0,1.0
1981,South America,Facility/Infrastructure Attack,Government (General),Incendiary,3,0,0,1.0
1981,South America,Facility/Infrastructure Attack,Police,Incendiary,1,0,1,1.0
1981,South America,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,2,0,0,0.5
1981,South America,Facility/Infrastructure Attack,Telecommunication,Unknown,1,0,0,0.0
1981,South America,Facility/Infrastructure Attack,Transportation,Incendiary,1,0,0,1.0
1981,South America,Facility/Infrastructure Attack,Transportation,Sabotage Equipment,1,0,0,1.0
1981,South America,Facility/Infrastructure Attack,Utilities,Unknown,2,0,0,1.0
1981,South America,Hijacking,Airports & Aircraft,Firearms,4,0,0,1.0
1981,South America,Hijacking,Airports & Aircraft,Unknown,1,0,0,1.0
1981,South America,Hostage Taking (Barricade Incident),Business,Firearms,1,4,0,1.0
1981,South America,Hostage Taking (Barricade Incident),Journalists & Media,Firearms,4,0,0,1.0
1981,South America,Hostage Taking (Barricade Incident),Journalists & Media,Unknown,2,0,0,1.0
1981,South America,Hostage Taking (Barricade Incident),Private Citizens & Property,Firearms,1,0,0,1.0
1981,South America,Hostage Taking (Barricade Incident),Utilities,Firearms,1,1,0,1.0
1981,South America,Hostage Taking (Kidnapping),Business,Firearms,1,0,0,1.0
1981,South America,Hostage Taking (Kidnapping),Business,Unknown,10,3,1,1.0
1981,South America,Hostage Taking (Kidnapping),Educational Institution,Firearms,2,0,0,1.0
1981,South America,Hostage Taking (Kidnapping),Educational Institution,Unknown,1,1,0,1.0
1981,South America,Hostage Taking (Kidnapping),Government (General),Unknown,2,0,0,1.0
1981,South America,Hostage Taking (Kidnapping),Journalists & Media,Unknown,3,1,0,1.0
1981,South America,Hostage Taking (Kidnapping),Military,Firearms,1,2,0,1.0
1981,South America,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,1,0,0,1.0
1981,South America,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,4,1,0,1.0
1981,South America,Hostage Taking (Kidnapping),Tourists,Unknown,1,2,0,1.0
1981,South America,Unknown,Business,Unknown,2,5,2,1.0
1981,South America,Unknown,Government (General),Unknown,1,0,0,1.0
1981,South America,Unknown,Military,Unknown,3,23,1,1.0
1981,South America,Unknown,Police,Unknown,5,2,6,1.0
1981,South America,Unknown,Private Citizens & Property,Unknown,8,16,2,1.0
1981,South Asia,Assassination,Government (General),Explosives,1,1,0,1.0
1981,South Asia,Assassination,Government (General),Firearms,4,12,6,1.0
1981,South Asia,Assassination,Military,Firearms,1,3,0,1.0
1981,South Asia,Assassination,Military,Unknown,1,1,0,1.0
1981,South Asia,Assassination,Religious Figures/Institutions,Unknown,1,1,2,0.0
1981,South Asia,Bombing/Explosion,Government (General),Explosives,2,0,6,1.0
1981,South Asia,Bombing/Explosion,Military,Explosives,1,0,0,1.0
1981,South Asia,Bombing/Explosion,Private Citizens & Property,Explosives,1,0,2,1.0
1981,South Asia,Bombing/Explosion,Religious Figures/Institutions,Explosives,1,3,0,1.0
1981,South Asia,Bombing/Explosion,Transportation,Explosives,3,0,0,1.0
1981,South Asia,Bombing/Explosion,Utilities,Explosives,2,0,0,1.0
1981,South Asia,Facility/Infrastructure Attack,Government (Diplomatic),Incendiary,1,0,0,1.0
1981,South Asia,Hijacking,Airports & Aircraft,Firearms,2,1,0,1.0
1981,South Asia,Unknown,Government (General),Unknown,1,9,3,1.0
1981,South Asia,Unknown,Police,Unknown,1,6,5,1.0
1981,Southeast Asia,Armed Assault,Police,Firearms,1,3,1,1.0
1981,Southeast Asia,Armed Assault,Private Citizens & Property,Firearms,2,13,2,1.0
1981,Southeast Asia,Armed Assault,Private Citizens & Property,Unknown,1,0,0,1.0
1981,Southeast Asia,Armed Assault,Terrorists/Non-State Militia,Explosives,1,4,4,1.0
1981,Southeast Asia,Armed Assault,Transportation,Firearms,2,28,27,1.0
1981,Southeast Asia,Assassination,Military,Unknown,1,10,0,1.0
1981,Southeast Asia,Bombing/Explosion,Airports & Aircraft,Explosives,1,2,75,1.0
1981,Southeast Asia,Bombing/Explosion,Business,Explosives,5,20,99,1.0
1981,Southeast Asia,Bombing/Explosion,Government (General),Explosives,3,0,2,1.0
1981,Southeast Asia,Bombing/Explosion,Journalists & Media,Explosives,1,1,6,1.0
1981,Southeast Asia,Bombing/Explosion,Private Citizens & Property,Explosives,2,0,0,1.0
1981,Southeast Asia,Bombing/Explosion,Private Citizens & Property,Firearms,1,2,9,1.0
1981,Southeast Asia,Bombing/Explosion,Religious Figures/Institutions,Explosives,1,13,161,1.0
1981,Southeast Asia,Bombing/Explosion,Transportation,Explosives,3,0,0,1.0
1981,Southeast Asia,Bombing/Explosion,Transportation,Unknown,1,0,0,1.0
1981,Southeast Asia,Bombing/Explosion,Utilities,Explosives,1,0,0,1.0
1981,Southeast Asia,Facility/Infrastructure Attack,Educational Institution,Incendiary,1,0,0,1.0
1981,Southeast Asia,Facility/Infrastructure Attack,Government (General),Incendiary,1,4,0,1.0
1981,Southeast Asia,Facility/Infrastructure Attack,Government (General),Unknown,2,0,0,1.0
1981,Southeast Asia,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,1,11,26,1.0
1981,Southeast Asia,Facility/Infrastructure Attack,Transportation,Unknown,1,0,0,1.0
1981,Southeast Asia,Hijacking,Airports & Aircraft,Explosives,1,4,0,1.0
1981,Southeast Asia,Hostage Taking (Barricade Incident),Business,Unknown,1,0,0,1.0
1981,Southeast Asia,Hostage Taking (Barricade Incident),Private Citizens & Property,Unknown,1,0,0,1.0
1981,Southeast Asia,Hostage Taking (Barricade Incident),Transportation,Explosives,1,0,0,1.0
1981,Southeast Asia,Hostage Taking (Kidnapping),Business,Unknown,1,0,1,1.0
1981,Southeast Asia,Hostage Taking (Kidnapping),Military,Unknown,1,0,0,1.0
1981,Southeast Asia,Hostage Taking (Kidnapping),Unknown,Unknown,1,0,0,1.0
1981,Southeast Asia,Unknown,Business,Unknown,2,25,6,1.0
1981,Southeast Asia,Unknown,Maritime,Unknown,1,0,0,1.0
1981,Southeast Asia,Unknown,Military,Unknown,6,57,4,1.0
1981,Southeast Asia,Unknown,Police,Unknown,1,4,1,1.0
1981,Sub-Saharan Africa,Armed Assault,Business,Firearms,1,3,0,1.0
1981,Sub-Saharan Africa,Armed Assault,Military,Unknown,1,5,2,1.0
1981,Sub-Saharan Africa,Armed Assault,Police,Firearms,1,0,1,1.0
1981,Sub-Saharan Africa,Armed Assault,Telecommunication,Firearms,1,3,0,1.0
1981,Sub-Saharan Africa,Assassination,Business,Explosives,1,1,0,1.0
1981,Sub-Saharan Africa,Assassination,Business,Firearms,1,2,0,1.0
1981,Sub-Saharan Africa,Assassination,Business,Unknown,1,1,0,1.0
1981,Sub-Saharan Africa,Assassination,Government (General),Explosives,3,3,1,0.6666666666666666
1981,Sub-Saharan Africa,Assassination,Government (General),Firearms,1,0,1,0.0
1981,Sub-Saharan Africa,Assassination,Government (General),Unknown,1,1,0,1.0
1981,Sub-Saharan Africa,Assassination,Private Citizens & Property,Firearms,1,2,0,1.0
1981,Sub-Saharan Africa,Assassination,Private Citizens & Property,Unknown,1,2,0,1.0
1981,Sub-Saharan Africa,Assassination,Religious Figures/Institutions,Unknown,1,2,0,1.0
1981,Sub-Saharan Africa,Assassination,Violent Political Party,Explosives,1,1,0,0.0
1981,Sub-Saharan Africa,Assassination,Violent Political Party,Firearms,1,1,0,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Airports & Aircraft,Explosives,2,0,0,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Business,Explosives,12,6,10,0.8333333333333334
1981,Sub-Saharan Africa,Bombing/Explosion,Food or Water Supply,Explosives,1,0,0,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Government (Diplomatic),Explosives,5,2,5,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Government (General),Explosives,4,1,3,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Government (General),Firearms,1,0,0,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Military,Explosives,6,34,1,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Police,Explosives,4,14,1,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Police,Firearms,1,2,1,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Private Citizens & Property,Explosives,6,0,18,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Telecommunication,Explosives,1,0,0,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Transportation,Explosives,4,6,0,0.75
1981,Sub-Saharan Africa,Bombing/Explosion,Unknown,Explosives,3,0,0,1.0
1981,Sub-Saharan Africa,Bombing/Explosion,Utilities,Explosives,13,3,0,0.9230769230769231
1981,Sub-Saharan Africa,Facility/Infrastructure Attack,Government (General),Incendiary,3,0,0,1.0
1981,Sub-Saharan Africa,Facility/Infrastructure Attack,Maritime,Sabotage Equipment,1,0,0,1.0
1981,Sub-Saharan Africa,Facility/Infrastructure Attack,Police,Unknown,7,2,0,1.0
1981,Sub-Saharan Africa,Hijacking,Airports & Aircraft,Firearms,1,0,0,1.0
1981,Sub-Saharan Africa,Hostage Taking (Kidnapping),Educational Institution,Unknown,1,0,0,1.0
